Year,Month,quart.month,Rain,EP,P-EP,SPI,SPEI,Categ.SPI,Categ.SPEI
2015,5,19,1.86,16.56233604414,-14.70233604414,-0.737945418101005,-0.380544150704685,Normal,Normal
2015,5,20,34.32,25.276611006069,9.04338899393102,0.70200623394397,0.731726663779313,Normal,Normal
2015,6,21,0.49,18.4531355182532,-17.9631355182532,-0.876268695900517,-0.76646144293652,Normal,Normal
2015,6,22,0.01,22.9374927673898,-22.9274927673898,-1.37003546953811,-1.25249004067559,mod.dry,mod.dry
2015,6,23,10.14,16.4700887327368,-6.3300887327368,0.547008017984905,0.65362370171939,Normal,Normal
2015,6,24,1.83,25.7278019770617,-23.8978019770617,-0.209647058259971,-0.445023445984333,Normal,Normal
2015,7,25,24.14,9.70191139866519,14.4380886013348,1.4779286618051,1.80515703076973,mod.wet,sev.wet
2015,7,26,6.11,19.3863427166662,-13.2763427166662,0.123371632312288,-0.0450287732209271,Normal,Normal
2015,7,27,0.09,20.8181078946057,-20.7281078946057,-0.775085945453569,-0.365142612032919,Normal,Normal
2015,7,28,13.04,31.9964067738198,-18.9564067738198,0.55705273880882,0.527050912341456,Normal,Normal
2015,8,29,0.01,30.4050726085621,-30.3950726085621,-0.700321233351862,-1.87247025383133,Normal,sev.dry
2015,8,30,0.01,30.5797805584127,-30.5697805584127,-0.986551127685745,-1.63755908137984,Normal,sev.dry
2015,8,31,0.23,31.1097295867251,-30.8797295867251,-0.335603428568088,-1.22194576417175,Normal,mod.dry
2015,8,32,29.83,38.6853730794044,-8.85537307940436,1.32038511677669,1.40580953318663,mod.wet,mod.wet
2015,9,33,18.26,27.9310595421416,-9.67105954214157,0.584731778470373,0.526986087145155,Normal,Normal
2015,9,34,96.86,17.2023536889056,79.6576463110944,1.84498358842398,1.94782592477515,sev.wet,sev.wet
2015,9,35,0.02,41.5348641201374,-41.5148641201374,-2.12332716078391,-1.63210068411381,ext.dry,sev.dry
2015,9,36,48.66,40.6401799015307,8.01982009846926,1.15700723935216,1.01090117465855,mod.wet,mod.wet
2015,10,37,8.45,31.1630058829497,-22.7130058829497,-0.571223210232952,-0.582984338816918,Normal,Normal
2015,10,38,8.15,37.0284065311371,-28.8784065311371,-0.339775077142393,-0.565554356161508,Normal,Normal
2015,10,39,0.86,44.3646876565753,-43.5046876565753,-1.99551229864487,-1.67422620649025,sev.dry,sev.dry
2015,10,40,61.97,43.6679279891987,18.3020720108013,1.11099083898531,1.11038084539276,mod.wet,mod.wet
2015,11,41,69.37,20.1699393669616,49.2000606330384,1.6291493403321,1.73496833905503,sev.wet,sev.wet
2015,11,42,35.26,31.7831332988158,3.47686670118424,0.41310893702635,0.342612325106954,Normal,Normal
2015,11,43,53.35,28.725365863118,24.624634136882,0.736770387941982,0.815261612558898,Normal,Normal
2015,11,44,50.99,31.6889300396404,19.3010699603596,0.209682537837592,0.382800504617924,Normal,Normal
2015,12,45,37.11,27.544627058319,9.56537294168101,0.0157380419098272,0.201843761256214,Normal,Normal
2015,12,46,46.18,28.4160538324505,17.7639461675495,0.257587582498025,0.200952203225385,Normal,Normal
2015,12,47,38.17,32.5843948853586,5.58560511464142,-0.0810522631156485,-0.191202512820618,Normal,Normal
2015,12,48,89.82,35.1171434948653,54.7028565051347,0.918161823617773,1.11009012724463,Normal,mod.wet
2016,1,1,26.85,32.6694808310521,-5.8194808310521,-0.765130911773989,-0.89942647775553,Normal,Normal
2016,1,2,106.21,19.4112066794021,86.7987933205979,1.40280117570579,1.51676299340722,mod.wet,sev.wet
2016,1,3,24.6,27.8597400197187,-3.25974001971868,-0.587823163328611,-0.425867372307369,Normal,Normal
2016,1,4,44.71,46.871212693911,-2.16121269391098,-0.804967547755958,-0.867772114696468,Normal,Normal
2016,2,5,32.58,36.9726035033323,-4.39260350333226,-0.340880699398403,-0.602828834695073,Normal,Normal
2016,2,6,21.85,35.5878133617215,-13.7378133617215,-0.629341099244239,-0.831094724069832,Normal,Normal
2016,2,7,60.22,28.2795794934839,31.9404205065161,0.785787246136487,0.721781778426789,Normal,Normal
2016,2,8,79.87,23.5531216301809,56.3168783698191,1.19354599994183,1.32762905883729,mod.wet,mod.wet
2016,3,9,53.22,23.2741232066471,29.9458767933529,0.850789151020058,0.967598031202566,Normal,Normal
2016,3,10,72.21,27.0719880929403,45.1380119070597,1.44870838680452,1.45490479289319,mod.wet,mod.wet
2016,3,11,11.14,31.1401698827127,-20.0001698827127,-1.36234250108568,-1.46282323030471,mod.dry,mod.dry
2016,3,12,36.68,37.5560482761938,-0.876048276193828,0.160165426927528,0.195343079991847,Normal,Normal
2016,4,13,0.38,33.3541142414843,-32.9741142414843,-1.91561732168584,-1.86760836391163,sev.dry,sev.dry
2016,4,14,0.28,31.191035100216,-30.911035100216,-1.73653439852536,-1.40142988917694,sev.dry,mod.dry
2016,4,15,0.03,31.5422586744115,-31.5122586744115,-2.06416007574091,-1.47954110721196,ext.dry,mod.dry
2016,4,16,5.91,28.0268961229868,-22.1168961229868,-0.122185677922178,-0.0227496921555855,Normal,Normal
2016,5,17,0.13,23.5170728314747,-23.3870728314747,-1.34333296229274,-0.803664462859803,mod.dry,Normal
2016,5,18,0.82,18.0547767888137,-17.2347767888137,-0.72496606371423,-0.239831773872734,Normal,Normal
2016,5,19,53.24,14.7892064651088,38.4507935348912,1.7394311693413,1.79550278788743,sev.wet,sev.wet
2016,5,20,16.83,23.036288858769,-6.20628885876899,0.124689356142072,0.17630884350053,Normal,Normal
2016,6,21,122.69,10.4548895995694,112.235110400431,2.16158028006801,2.17423224714138,ext.wet,ext.wet
2016,6,22,0.44,17.6379296989283,-17.1979296989283,-0.520362046843858,-0.171963225087073,Normal,Normal
2016,6,23,0.49,19.2073066060875,-18.7173066060875,-0.624650392797573,-0.54571643148201,Normal,Normal
2016,6,24,0.31,24.5437007620233,-24.2337007620233,-0.728569316144888,-0.485607008447145,Normal,Normal
2016,7,25,0.15,21.5395713402244,-21.3895713402244,-0.278727930393278,-0.598849248915518,Normal,Normal
2016,7,26,0,24.2449191123982,-24.2449191123982,-1.84859628850141,-1.27238520753102,sev.dry,mod.dry
2016,7,27,4.1,18.8839856209164,-14.7839856209164,0.285103569666719,0.284541511167078,Normal,Normal
2016,7,28,0.04,33.3661881165765,-33.3261881165765,-1.2197744522481,-1.0190350840959,mod.dry,mod.dry
2016,8,29,0.01,26.522762025581,-26.512762025581,-0.700321233351862,-0.734154303747595,Normal,Normal
2016,8,30,0.03,24.9190126831502,-24.8890126831502,-0.795497414099645,-0.214223469403241,Normal,Normal
2016,8,31,31.22,23.480371206317,7.73962879368301,1.4503274083719,1.55823749938255,mod.wet,sev.wet
2016,8,32,9.98,40.5158880483007,-30.5358880483007,0.503920648158639,0.45571781501518,Normal,Normal
2016,9,33,5.12,21.1027346854701,-15.9827346854701,-0.180881325439653,0.22402245234032,Normal,Normal
2016,9,34,0.14,34.2155379034383,-34.0755379034383,-0.843717316716821,-0.614035178121165,Normal,Normal
2016,9,35,9.32,30.895124713584,-21.575124713584,-0.221570249938662,-0.406708586671749,Normal,Normal
2016,9,36,0.1,47.91270530978,-47.81270530978,-1.93451218795787,-1.42639496971258,sev.dry,mod.dry
2016,10,37,25.01,29.5198908096812,-4.50989080968118,0.286430010673297,0.15620311911171,Normal,Normal
2016,10,38,16.78,34.0933928102231,-17.3133928102231,0.178021103771735,-0.0329117044753082,Normal,Normal
2016,10,39,17.73,37.2638685717591,-19.5338685717591,-0.202372175089155,-0.50985858239808,Normal,Normal
2016,10,40,52.32,45.9508422678237,6.36915773217626,0.812335826181565,0.714725712579023,Normal,Normal
2016,11,41,20.7,32.3087839665254,-11.6087839665254,-0.0947177577092141,-0.0708600495605512,Normal,Normal
2016,11,42,72.79,30.297552600239,42.492447399761,1.62796481937165,1.67439065375667,sev.wet,sev.wet
2016,11,43,11.01,36.0709973941354,-25.0609973941354,-0.942340670740296,-0.949141669937818,Normal,Normal
2016,11,44,26.34,41.1551693200292,-14.8151693200292,-0.885043861712395,-0.79159545279261,Normal,Normal
2016,12,45,14.94,35.1197322887999,-20.1797322887999,-1.4902965178002,-1.31667300551236,mod.dry,mod.dry
2016,12,46,47.94,29.4554967740621,18.4845032259379,0.321771305360978,0.229460855466382,Normal,Normal
2016,12,47,28.48,33.9644942942523,-5.4844942942523,-0.523169406226263,-0.636303264399654,Normal,Normal
2016,12,48,43.44,58.8803712358242,-15.4403712358242,-0.536828170932555,-0.976913033640682,Normal,Normal
2017,1,1,21.06,34.3942835150493,-13.3342835150493,-1.00480163446841,-1.16703845463365,mod.dry,mod.dry
2017,1,2,68.93,30.7271478900539,38.2028521099461,0.478988944784623,0.39698062700601,Normal,Normal
2017,1,3,162.58,20.0538304555526,142.526169544447,2.28411699684227,2.05599553662538,ext.wet,ext.wet
2017,1,4,62.59,38.0330103715417,24.5569896284583,-0.191746623309769,-0.100215929644012,Normal,Normal
2017,2,5,50.98,30.7528037688238,20.2271962311762,0.269407592605569,0.190167143003313,Normal,Normal
2017,2,6,1.59,39.0525598967631,-37.4625598967631,-2.04584506899541,-1.57318971548499,ext.dry,sev.dry
2017,2,7,4.19,39.6264850469795,-35.4364850469795,-2.09052378411153,-1.81054337683079,ext.dry,sev.dry
2017,2,8,33,30.1733320471671,2.82666795283288,-0.321928009108016,-0.437627704980314,Normal,Normal
2017,3,9,73.47,24.4954782337364,48.9745217662636,1.37876472177328,1.4049857270009,mod.wet,mod.wet
2017,3,10,40.92,31.7095667065737,9.21043329342631,0.270730868368805,0.0269763274593408,Normal,Normal
2017,3,11,29.36,28.5487811050311,0.811218894968857,-0.0976746379567992,-0.250479821874824,Normal,Normal
2017,3,12,2.5,42.1406748704127,-39.6406748704127,-1.69964156118392,-1.68099858046452,sev.dry,sev.dry
2017,4,13,49.18,26.5173022307329,22.6626977692671,1.32683209267041,1.31721517750369,mod.wet,mod.wet
2017,4,14,3.11,24.8273608784638,-21.7173608784638,-0.802302160566916,-0.681783041639469,Normal,Normal
2017,4,15,21.63,22.9619835739259,-1.3319835739259,0.705608274195596,0.651067346926949,Normal,Normal
2017,4,16,30.82,23.820350525227,6.99964947477301,0.949685994413728,1.16442058381801,Normal,mod.wet
2017,5,17,43.05,20.5765411864726,22.4734588135274,1.39793687130701,1.47624056741156,mod.wet,mod.wet
2017,5,18,2.14,21.9883923369786,-19.8483923369786,-0.33018207099317,-0.582562915719775,Normal,Normal
2017,5,19,100.18,11.9155195100211,88.2644804899789,2.6511643199028,2.30453124518164,ext.wet,ext.wet
2017,5,20,11.23,28.4853095951221,-17.2553095951221,-0.14879338385792,-0.390038097232129,Normal,Normal
2017,6,21,43.72,16.6132898247985,27.1067101752015,1.12663478882889,1.23059210212135,mod.wet,mod.wet
2017,6,22,13.09,16.1051008717825,-3.01510087178251,1.08049259052901,1.16564551554161,mod.wet,mod.wet
2017,6,23,1.02,18.3320978285006,-17.3120978285006,-0.409968434357748,-0.339756659554575,Normal,Normal
2017,6,24,0.1,27.0885533405549,-26.9885533405549,-0.977875583046221,-0.855980889572681,Normal,Normal
2017,7,25,0.32,17.8863042104936,-17.5663042104936,-0.126315314688254,0.145540463757405,Normal,Normal
2017,7,26,0.02,21.6032801116253,-21.5832801116253,-1.3645694686669,-0.895784341677167,mod.dry,Normal
2017,7,27,0.36,19.9424157879244,-19.5824157879244,-0.470861239065912,-0.215236440736638,Normal,Normal
2017,7,28,0.04,35.3979972050046,-35.3579972050046,-1.2197744522481,-1.52251076065484,mod.dry,sev.dry
2017,8,29,1.43,21.9934929939188,-20.5634929939188,0.242863971692241,0.170536118559079,Normal,Normal
2017,8,30,0.05,26.1696892578751,-26.1196892578751,-0.697516159598453,-0.455135275488976,Normal,Normal
2017,8,31,42.52,10.9170554162538,31.6029445837462,1.68390523286886,1.9398819951887,sev.wet,sev.wet
2017,8,32,0.25,44.5795811407665,-44.3295811407665,-0.885450151678781,-0.967698405310589,Normal,Normal
2017,9,33,0.04,36.3324762147751,-36.2924762147751,-1.44639356665201,-1.20583463855651,mod.dry,mod.dry
2017,9,34,0.01,43.0977175072486,-43.0877175072486,-1.24843826115657,-1.39732136573953,mod.dry,mod.dry
2017,9,35,0.01,43.2615921141657,-43.2515921141657,-2.13259698540201,-1.73755420034599,ext.dry,sev.dry
2017,9,36,34.88,47.7682613504163,-12.8882613504163,0.797380975245772,0.346360324095563,Normal,Normal
2017,10,37,17.35,28.1758105271738,-10.8258105271738,-0.0360869545894518,-0.0860654756012575,Normal,Normal
2017,10,38,17.19,41.2226498248585,-24.0326498248585,0.197438765306928,-0.335200156809834,Normal,Normal
2017,10,39,0.32,41.0236715958917,-40.7036715958917,-2.10414355724717,-1.53684107359892,ext.dry,sev.dry
2017,10,40,50.07,35.6117254857969,14.4582745142031,0.73775615874692,0.98876000897937,Normal,Normal
2017,11,41,23.22,33.2748946703227,-10.0548946703227,0.0391002059922114,0.0175992313470718,Normal,Normal
2017,11,42,44.28,36.3799524453746,7.90004755462542,0.760711726674415,0.534914209680728,Normal,Normal
2017,11,43,76.87,30.6590974418733,46.2109025581267,1.27660048653262,1.30144404048171,mod.wet,mod.wet
2017,11,44,39.25,42.1318996422593,-2.88189964225935,-0.257230503636021,-0.401650790137024,Normal,Normal
2017,12,45,23.99,30.2891181891452,-6.29911818914519,-0.788993228708634,-0.617043641253921,Normal,Normal
2017,12,46,12.84,39.7516040121974,-26.9116040121974,-1.4606615190079,-1.54835316897234,mod.dry,sev.dry
2017,12,47,32.41,36.3099746081705,-3.89997460817051,-0.333875691794028,-0.572571238548631,Normal,Normal
2017,12,48,57.38,38.520120063211,18.859879936789,-0.0249604092895863,0.0563294608214666,Normal,Normal
2018,1,1,35.53,28.2776747160329,7.25232528396706,-0.460304352858293,-0.468327416675997,Normal,Normal
2018,1,2,40.04,23.9305026183835,16.1094973816165,-0.49353819235032,-0.302851931530636,Normal,Normal
2018,1,3,31.11,31.0958723819739,0.0141276180261336,-0.326766317770126,-0.303491913610894,Normal,Normal
2018,1,4,82.82,44.5064020331863,38.3135979668137,0.382969408316025,0.271410464696372,Normal,Normal
2018,2,5,2.34,34.853539534117,-32.513539534117,-2.08770155894398,-1.56386260365617,ext.dry,sev.dry
2018,2,6,7.5,30.4037971484122,-22.9037971484122,-1.47812073337192,-1.11758494680276,mod.dry,mod.dry
2018,2,7,32.62,25.316247941328,7.30375205867202,-0.296333061075389,-0.233983713791223,Normal,Normal
2018,2,8,48.07,30.4441686464533,17.6258313535467,0.264737145508881,0.114115464061866,Normal,Normal
2018,3,9,28.37,31.9384143142632,-3.56841431426317,-0.0178420296856185,-0.191023133706469,Normal,Normal
2018,3,10,22.32,33.6104022167815,-11.2904022167815,-0.743729317251368,-0.987476592399574,Normal,Normal
2018,3,11,39.82,31.5809148080506,8.23908519194942,0.408259490073379,0.13441574050641,Normal,Normal
2018,3,12,27.73,41.4788539198038,-13.7488539198038,-0.121932253721969,-0.276823732470977,Normal,Normal
2018,4,13,19.37,25.723463621271,-6.35346362127103,0.235781307740702,0.19293983722697,Normal,Normal
2018,4,14,0.9,29.9929696684639,-29.0929696684639,-1.37073514888107,-1.25496384578977,mod.dry,mod.dry
2018,4,15,4.22,25.9740789850686,-21.7540789850686,-0.595797360005151,-0.722730395049469,Normal,Normal
2018,4,16,0.92,37.5537114259074,-36.6337114259074,-0.869913603414833,-1.34713517352209,Normal,mod.dry
2018,5,17,0.37,29.4565024815915,-29.0865024815915,-1.07939269437221,-1.42515399391956,mod.dry,mod.dry
2018,5,18,0.29,25.7088432478593,-25.4188432478593,-1.06850452722732,-1.49643437235246,mod.dry,mod.dry
2018,5,19,8.37,20.4529735024218,-12.0829735024218,0.0602837194310149,-0.084535539611119,Normal,Normal
2018,5,20,0.26,35.4645383905519,-35.2045383905519,-1.65992976514148,-1.79472603881586,sev.dry,sev.dry
2018,6,21,5.5,17.1824036185202,-11.6824036185202,-0.0821920005572195,-0.248763473384353,Normal,Normal
2018,6,22,3.67,18.3691801647192,-14.6991801647192,0.296916183640066,0.169056599042296,Normal,Normal
2018,6,23,0.53,19.5738440477337,-19.0438440477337,-0.603032394257437,-0.597927882080989,Normal,Normal
2018,6,24,0,32.1928897697071,-32.1928897697071,-1.84859628850141,-1.83746592591566,sev.dry,sev.dry
2018,7,25,0.09,26.3438975371483,-26.2538975371483,-0.372209174350362,-2.99975144511263,Normal,ext.dry
2018,7,26,0.2,23.8078308294475,-23.6078308294475,-0.959432362143582,-1.17562287891896,Normal,mod.dry
2018,7,27,0.09,30.8615910593993,-30.7715910593993,-0.775085945453569,-2.99975144511263,Normal,ext.dry
2018,7,28,10.21,39.4102019256121,-29.2002019256121,0.424919467039939,-0.354392101999774,Normal,Normal
2018,8,29,49.07,11.8618420756061,37.2081579243939,1.95695117224229,2.10519106088985,sev.wet,ext.wet
2018,8,30,6.23,25.6136622343733,-19.3836622343733,0.846861428163464,0.579782720721436,Normal,Normal
2018,8,31,0.58,27.2818498283261,-26.7018498283261,-0.135171721727244,-0.325054034464078,Normal,Normal
2018,8,32,6.84,40.9047675092492,-34.0647675092492,0.287377559394131,0.191568581238818,Normal,Normal
2018,9,33,9.9,30.2483591704829,-20.3483591704829,0.176795051288829,-0.0198708698824562,Normal,Normal
2018,9,34,8.71,32.2543362065838,-23.5443362065838,0.291453777972823,0.0161881607272342,Normal,Normal
2018,9,35,32.36,20.7130973543277,11.6469026456723,1.03562011795451,1.22272003572149,mod.wet,mod.wet
2018,9,36,20.43,41.9389558896804,-21.5089558896804,0.302338200198051,-0.0104395479869941,Normal,Normal
2018,10,37,17.6,28.0122994648562,-10.4122994648562,-0.0241795462246485,-0.0696958543859552,Normal,Normal
2018,10,38,57.31,24.1854021113786,33.1245978886214,1.40551099815062,1.50998108688834,mod.wet,sev.wet
2018,10,39,45.75,30.8299336005302,14.9200663994698,0.95330918502783,0.871976870650539,Normal,Normal
2018,10,40,28.93,40.8606859294479,-11.9306859294479,-0.10065493224527,0.011288213904102,Normal,Normal
2018,11,41,14.99,28.7776538197921,-13.7876538197921,-0.4438214701833,-0.201523837957037,Normal,Normal
2018,11,42,9.18,30.9114860748585,-21.7314860748585,-1.15372927092861,-0.902331857702336,mod.dry,Normal
2018,11,43,45.74,27.9427259724324,17.7972740275676,0.529987399953248,0.629358456608076,Normal,Normal
2018,11,44,82.23,40.4506934457247,41.7793065542753,1.18559907320567,1.15686414990742,mod.wet,mod.wet
2018,12,45,50.62,35.1667383360955,15.4532616639045,0.674594901648329,0.487084000241963,Normal,Normal
2018,12,46,4.32,44.3472988748739,-40.0272988748739,-2.06586827668014,-1.98768945460808,ext.dry,sev.dry
2018,12,47,40.43,38.8134957150682,1.61650428493177,0.0114655441964196,-0.350348979214042,Normal,Normal
2018,12,48,39.61,48.8596892813924,-9.24968928139238,-0.694535793424026,-0.801184423355218,Normal,Normal
2019,1,1,91.47,30.3320347116874,61.1379652883126,0.822687835631794,0.828351302088051,Normal,Normal
2019,1,2,22.4,40.7993493032299,-18.3993493032299,-1.32064360956905,-1.49304546193575,mod.dry,mod.dry
2019,1,3,29.24,38.3658150615178,-9.12581506151775,-0.397786539638306,-0.658066775040562,Normal,Normal
2019,1,4,77.87,57.228010278409,20.641989721591,0.251383911238668,-0.210240239520483,Normal,Normal
2019,2,5,41.2,33.74161528113,7.45838471887004,-0.0329011749777737,-0.208673087274101,Normal,Normal
2019,2,6,16.42,32.2889985544474,-15.8689985544474,-0.891756408026935,-0.897541406066026,Normal,Normal
2019,2,7,62.26,22.242879836963,40.017120163037,0.851733792268872,1.00019609907711,Normal,mod.wet
2019,2,8,84.36,24.5433513048029,59.8166486951971,1.30428100696872,1.41619066901508,mod.wet,mod.wet
2019,3,9,63.54,24.1635536742843,39.3764463257157,1.13314132718425,1.19972069456916,mod.wet,mod.wet
2019,3,10,35.6,29.3413033935952,6.25869660640477,0.0170524542818524,-0.116784990853092,Normal,Normal
2019,3,11,39.26,25.1121419639524,14.1478580360476,0.383501988920142,0.412365828183157,Normal,Normal
2019,3,12,0.87,44.3673413423745,-43.4973413423745,-1.98612767662893,-1.97741678474862,sev.dry,sev.dry
2019,4,13,38.37,28.1773751401181,10.1926248598819,0.999096599054876,0.932697955798163,Normal,Normal
2019,4,14,38.7,20.1659137556323,18.5340862443677,1.26506180487068,1.42117752307839,mod.wet,mod.wet
2019,4,15,9.21,28.3150914763547,-19.1050914763547,-0.0578349546213721,-0.522295404390033,Normal,Normal
2019,4,16,28.75,33.3605454212209,-4.6105454212209,0.891651178678175,0.818462246343188,Normal,Normal
2019,5,17,3.5,22.265732973232,-18.765732973232,-0.286109618853956,-0.385041643922154,Normal,Normal
2019,5,18,5.35,21.2531906530044,-15.9031906530044,0.148668375807828,-0.0829338539765702,Normal,Normal
2019,5,19,17.06,17.1819865830534,-0.121986583053406,0.580532867359541,0.769025942484327,Normal,Normal
2019,5,20,12.1,31.1830302539463,-19.0830302539463,-0.100842318439851,-0.501211846207861,Normal,Normal
2019,6,21,25.72,17.189119053581,8.530880946419,0.735914555537937,0.74223827581244,Normal,Normal
2019,6,22,0.06,22.1132554872749,-22.0532554872749,-1.02866086057247,-1.05364055475203,mod.dry,mod.dry
2019,6,23,0.08,21.1931090719076,-21.1131090719076,-1.0541184891857,-0.977438007000021,mod.dry,Normal
2019,6,24,0.23,30.5213999721051,-30.2913999721051,-0.799351997526672,-1.41736718270408,Normal,mod.dry
2019,7,25,69.32,17.9260344070662,51.3939655929338,2.39035897395179,2.31443570933865,ext.wet,ext.wet
2019,7,26,0.92,23.99430912145,-23.07430912145,-0.573045464284788,-1.09804035960472,Normal,mod.dry
2019,7,27,4.53,21.2741854077854,-16.7441854077854,0.326082931989942,0.101774623817832,Normal,Normal
2019,7,28,4.6,35.9785134622218,-31.3785134622218,0.0547368471443196,-0.665287055419109,Normal,Normal
2019,8,29,6.09,19.0152634550756,-12.9252634550756,0.723044754872219,0.806269483860712,Normal,Normal
2019,8,30,0.22,29.6812171528979,-29.4612171528979,-0.370299031552132,-1.28272050062729,Normal,mod.dry
2019,8,31,1.84,26.0129069611196,-24.1729069611196,0.167703434709792,0.0210922480993531,Normal,Normal
2019,8,32,0.62,43.8086812416478,-43.1886812416478,-0.652980728873919,-0.799090482260585,Normal,Normal
2019,9,33,35.41,23.5469955386018,11.8630044613982,1.13816562717015,1.24803230038027,mod.wet,mod.wet
2019,9,34,0.02,40.106558582563,-40.086558582563,-1.15701817096557,-1.10082918319093,mod.dry,mod.dry
2019,9,35,3.8,38.5377828347176,-34.7377828347176,-0.859792920826883,-1.21698491841216,Normal,mod.dry
2019,9,36,13.18,37.2298099312153,-24.0498099312153,-0.04212080526409,-0.126046076086552,Normal,Normal
2019,10,37,3.16,43.9587849028349,-40.798784902835,-1.13917572653292,-1.4049901964063,mod.dry,mod.dry
2019,10,38,13.29,37.3495853445169,-24.0595853445169,-0.00198151480223404,-0.336454196514195,Normal,Normal
2019,10,39,5.42,37.6831183530168,-32.2631183530168,-1.20871143738208,-1.12368243148759,mod.dry,mod.dry
2019,10,40,11.11,61.0761800458295,-49.9661800458295,-1.21628729510459,-1.52994780612763,mod.dry,sev.dry
2019,11,41,37.57,41.819359155086,-4.24935915508604,0.66140083702593,0.315990136035792,Normal,Normal
2019,11,42,73.95,24.7755921855863,49.1744078144138,1.65830658292018,1.83509211074242,sev.wet,sev.wet
2019,11,43,20.72,37.2695829355072,-16.5495829355072,-0.375226715987395,-0.585911362460227,Normal,Normal
2019,11,44,62.37,41.8923646201769,20.4776353798231,0.600556884150756,0.424855621730135,Normal,Normal
2019,12,45,37.21,29.9947326594463,7.21526734055365,0.0211339157717719,0.0838168040284731,Normal,Normal
2019,12,46,46.55,27.9155835855745,18.6344164144255,0.271209450880016,0.235377993959343,Normal,Normal
2019,12,47,20.9,29.2002297627722,-8.30022976277218,-0.939347852028499,-0.749161808425666,Normal,Normal
2019,12,48,37.35,56.6990693403624,-19.3490693403624,-0.791732615289447,-1.08443826105931,Normal,mod.dry
2020,1,1,69.91,31.4560797710256,38.4539202289744,0.413424560864794,0.373252758414054,Normal,Normal
2020,1,2,81.04,25.975165004391,55.064834995609,0.807881199285217,0.850757405608356,Normal,Normal
2020,1,3,17.13,33.8071768320739,-16.6771768320739,-0.949622813890323,-0.981760875551583,Normal,Normal
2020,1,4,37.76,46.0253790714375,-8.26537907143749,-1.07997922485206,-1.04384220484692,mod.dry,mod.dry
2020,2,5,82.1,22.9580258656497,59.1419741343503,1.03484421246189,1.16277429722088,mod.wet,mod.wet
2020,2,6,88.75,23.9927245165598,64.7572754834402,1.11070411881399,1.16759202226479,mod.wet,mod.wet
2020,2,7,60.83,30.9088868115499,29.9211131884501,0.805653535909477,0.648843206266275,Normal,Normal
2020,2,8,72.05,23.3239126127458,48.7260873872542,0.990920857820245,1.12390837171024,Normal,mod.wet
2020,3,9,6.81,31.2881861315772,-24.4781861315772,-1.39560433160492,-1.18879799785878,mod.dry,mod.dry
2020,3,10,20.29,34.7117153735568,-14.4217153735568,-0.882449450065538,-1.1391402915625,Normal,mod.dry
2020,3,11,50.23,27.3603147346283,22.8696852653717,0.832770293845584,0.774498684200601,Normal,Normal
2020,3,12,19.92,41.52570842132,-21.60570842132,-0.423623244370161,-0.627973054210222,Normal,Normal
2020,4,13,13.68,28.4089074739316,-14.7289074739316,-0.0889024714193441,-0.325289613229192,Normal,Normal
2020,4,14,1.51,25.5668821687172,-24.0568821687172,-1.15776931359144,-0.859587578298052,mod.dry,Normal
2020,4,15,0.53,25.9593401592575,-25.4293401592575,-1.55174210919354,-1.00561681984319,sev.dry,mod.dry
2020,4,16,1.61,37.1575403040899,-35.5475403040899,-0.677112469746534,-1.2125631269589,Normal,mod.dry
2020,5,17,11.33,24.3128300480055,-12.9828300480055,0.336514831179193,0.0515607989519203,Normal,Normal
2020,5,18,2.88,23.178457834669,-20.298457834669,-0.187918650979277,-0.646538787071027,Normal,Normal
2020,5,19,2.35,23.5391665571968,-21.1891665571968,-0.633618684142795,-1.49875079300418,Normal,mod.dry
2020,5,20,14.37,30.2845538466868,-15.9145538466868,0.0138272121335573,-0.311939576164604,Normal,Normal
2020,6,21,45.94,16.0116210979923,29.9283789020077,1.16716216562416,1.28706913005434,mod.wet,mod.wet
2020,6,22,10.41,20.3472038322512,-9.93720383225115,0.913018961175826,0.66876285729742,Normal,Normal
2020,6,23,1.2,22.6208635173564,-21.4208635173564,-0.358119386546375,-1.04267141129349,Normal,mod.dry
2020,6,24,32.77,23.512945284874,9.257054715126,1.37288372838413,1.41366028464076,mod.wet,mod.wet
2020,7,25,6.64,21.3234937904685,-14.6834937904685,0.777465624065322,0.503283771421813,Normal,Normal
2020,7,26,2.88,23.4411836690003,-20.5611836690003,-0.192145381015629,-0.767978432246253,Normal,Normal
2020,7,27,0.84,24.9037304827986,-24.0637304827986,-0.248895359998618,-0.900521570908798,Normal,Normal
2020,7,28,12.99,37.7940287935584,-24.8040287935584,0.554898121533207,0.108472716939468,Normal,Normal
2020,8,29,0.74,27.1646327234514,-26.4246327234514,0.0725265152986235,-0.715863613055454,Normal,Normal
2020,8,30,2.72,29.4658257686135,-26.7458257686135,0.440620471427682,-0.589263545742455,Normal,Normal
2020,8,31,40.4,15.8603613133803,24.5396386866197,1.64313847652021,1.84791553572458,sev.wet,sev.wet
2020,8,32,0.83,44.168447839804,-43.338447839804,-0.567187744445606,-0.820480756974874,Normal,Normal
2020,9,33,0,37.3965423077046,-37.3965423077046,-1.66069761055404,-1.3083114122219,sev.dry,mod.dry
2020,9,34,0.02,42.0061061974737,-41.9861061974737,-1.15701817096557,-1.2831953247364,mod.dry,mod.dry
2020,9,35,2.63,30.5721366215221,-27.9421366215221,-1.07503903256221,-0.796761985979674,mod.dry,Normal
