YEAR,MM,DD,tmed,tmax,tmin,Ra,Rs,W,RH,Rain
1991,12,24,23.26,29.21,18.9,42.55,22.18,1.47,77.38,7.64
1991,12,25,23.12,27.71,19.05,42.54,26.59,2.35,83.69,4.8
1991,12,26,22.98,27.15,19.48,42.53,23.01,2.99,86.25,9.15
1991,12,27,21.68,26,16.71,42.53,14.79,2.78,84.5,12.03
1991,12,28,20.16,26.83,15.43,42.52,26.41,2.56,79.88,1.82
1991,12,29,21.57,28.37,15.77,42.52,26.59,2.4,79.25,0.11
1991,12,30,22.83,28.12,17.52,42.53,26.05,2.59,82.06,8.65
1991,12,31,23.21,28.71,19.29,42.54,27.62,1.84,76.69,2.91
1992,1,1,22.76,28.19,17.83,42.54,22.64,1.84,79.69,2.72
1992,1,2,22.94,28.21,17.92,42.53,23.94,1.88,79.31,4.23
1992,1,3,23.69,28.78,18.75,42.51,21.15,2.2,81.69,3.78
1992,1,4,22.59,26.6,20.1,42.48,14.25,2.11,87.31,10.22
1992,1,5,21.89,27.84,17.34,42.45,24.03,3.29,81.62,1.07
1992,1,6,20.94,27.4,16.05,42.43,30.42,3.06,75.5,0.21
1992,1,7,20.98,28.21,14.98,42.4,29.89,2.53,73.94,0.2
1992,1,8,22.17,29.82,15.7,42.4,30.53,2.2,74.19,0.19
1992,1,9,22.12,28.83,17.37,42.37,20.79,2.43,81.19,4.26
1992,1,10,22.29,29.31,17.15,42.35,27.37,3.16,75.06,0.36
1992,1,11,22.47,28.65,18.01,42.34,24.12,1.57,77.44,1.64
1992,1,12,22.8,27.3,19.34,42.31,23.01,1.1,79.88,10.26
1992,1,13,23.55,28.88,17.25,42.28,20.9,1.46,72.75,8.33
1992,1,14,23.8,27.63,19.25,42.24,24.85,1.38,76.19,9.6
1992,1,15,24.42,30.06,19.2,42.2,22.96,1.52,76.12,3.56
1992,1,16,21,25.4,17.5,42.15,21.68,4.69,85.06,4.25
1992,1,17,20.23,23.65,17.69,42.11,17.03,4.38,86.56,2.47
1992,1,18,20.69,24.57,18.07,42.07,18.2,3.7,85.75,1.43
1992,1,19,21.56,27.29,18.44,42.02,23.67,3.65,82.06,0.3
1992,1,20,21.08,25.62,18.15,41.96,25.63,3.82,84.19,1.21
1992,1,21,20.89,24.3,18.55,41.91,14.63,3.27,86.69,15.51
1992,1,22,20.39,24.81,17.04,41.86,11.97,2.38,89.31,11.56
1992,1,23,22.15,27.82,17.5,41.8,24.53,1.76,81,2.07
1992,1,24,23.12,28.3,17.61,41.74,25.71,2.42,82.06,2.28
1992,1,25,23.81,27.84,19.94,41.68,13.6,2.3,77.38,3.97
1992,1,26,23.87,29.5,19.54,41.62,22.86,1.11,77.06,3.03
1992,1,27,24.4,29.33,19.75,41.54,26.93,1.31,79.5,1.81
1992,1,28,24.53,29.32,19.01,41.47,28.34,1.45,77.44,1.67
1992,1,29,23.82,27.74,19.67,41.39,25.28,1.57,82.31,8.15
1992,1,30,23.09,27.43,19.65,41.32,18.01,1.69,83.94,9.49
1992,1,31,23.05,27.95,20.14,41.24,17.8,2.09,85.88,11.13
1992,2,1,22.79,26.48,19.4,41.18,16.95,2.26,84.56,2.88
1992,2,2,22.34,26.93,19.02,41.1,15.77,2.41,82.75,3.12
1992,2,3,21.63,26.55,17.26,41,11.06,2.47,81.56,3.74
1992,2,4,21.36,25.61,18.37,40.93,13.28,1.88,83.31,1.84
1992,2,5,22.18,26.94,18.05,40.85,15.4,1.69,84.25,5.51
1992,2,6,21.77,25.29,19.12,40.76,15.7,2.11,85.56,17.41
1992,2,7,21.55,25.86,17.8,40.68,15.44,1.41,85.62,16.4
1992,2,8,21.56,26.31,17.55,40.59,18.71,2.1,83.19,8.87
1992,2,9,21.64,25.34,18.67,40.5,20.43,2.09,83.56,2.89
1992,2,10,22.71,27.77,17.9,40.37,22.48,1.55,79.75,1.34
1992,2,11,23.12,29.19,16.68,40.27,27.82,1.52,71.12,1.24
1992,2,12,22.99,29.65,17.3,40.17,28.15,1.29,75.62,0.39
1992,2,13,23.2,29.97,17.39,40.06,29.15,1.19,74.62,2.26
1992,2,14,23.83,30.19,18.03,39.95,28.47,1.12,73.06,1.25
1992,2,15,23.5,29.82,17.16,39.85,28.3,1.49,72,1.86
1992,2,16,23.19,28.93,17.44,39.74,25.43,1.05,74.94,3.57
1992,2,17,23.57,29.63,17.57,39.63,28.18,1.28,75.81,0.4
1992,2,18,23.46,28.71,18.96,39.52,27.18,1.32,74.31,0.96
1992,2,19,23.13,29.2,17.51,39.41,27.15,1.19,74.12,5.41
1992,2,20,23.62,29.62,16.73,39.29,27.75,1.23,69.12,4.44
1992,2,21,23.25,29.34,16.63,39.16,27.91,1.53,69.12,1.71
1992,2,22,23.44,29.86,17.08,39.02,27.28,1.39,67.5,1.03
1992,2,23,22.57,28.47,17.73,38.88,26.26,1.39,72.38,2.11
1992,2,24,22.58,28.95,16.77,38.73,19.13,1.55,74.88,4.5
1992,2,25,21.32,25.15,18.11,38.6,14.2,1.48,86.12,21.1
1992,2,26,21.89,27.1,18.38,38.46,16.41,1.7,83.94,3.72
1992,2,27,22.5,26.84,18.32,38.34,16.03,2.34,85.94,9.29
1992,2,28,21.35,24.23,17.04,38.2,15.03,2.02,87.75,0.97
1992,2,29,17.59,21,14.95,38.08,18.01,3.2,86.75,1.8
1992,3,1,18.42,22.94,14.91,37.94,5.86,3.01,87.75,9.98
1992,3,2,19.1,22.18,16.83,37.8,12.48,2.51,90.25,5.86
1992,3,3,20.37,25.05,17.21,37.65,10.5,1.84,89.94,5.51
1992,3,4,22.31,28.21,18.08,37.5,16.17,1.33,82.19,11.33
1992,3,5,21.35,25.39,18.41,37.34,14.15,1.39,87,2.38
1992,3,6,21.66,26.57,18.03,37.19,19.88,1.47,83.69,1.41
1992,3,7,21.78,27.37,17.26,37.03,18.57,1.16,83.06,9.54
1992,3,8,21.72,27.13,17.45,36.87,23.77,1.08,80.75,7.97
1992,3,9,22.23,28.13,16.83,36.7,23.64,1.16,81.25,5.65
1992,3,10,22.09,26.99,17.45,36.55,20.21,1.41,83.56,6.28
1992,3,11,22.1,27.47,17.36,36.38,19.57,1.34,81.31,8.2
1992,3,12,22.39,27.84,17.2,36.23,18.22,1.34,83.19,10.12
1992,3,13,22.08,28.32,17.05,36.05,22.49,1.73,81.5,5.19
1992,3,14,22.73,28.78,17.47,35.88,24.75,1.27,78.56,2.2
1992,3,15,22.05,27.55,17.16,35.71,21.4,2.16,82.31,2.37
1992,3,16,21.87,26.17,18.76,35.54,16.24,1.62,86.62,14.59
1992,3,17,20.63,24.08,18.23,35.38,7.21,1.38,88.94,7
1992,3,18,22.09,27.81,16.22,35.21,19.22,1.31,81.06,7.75
1992,3,19,22.19,26.6,18.84,35.04,20.49,1.16,82.19,14.04
1992,3,20,20.84,25.44,17.08,34.86,23.87,0.89,82.75,2.58
1992,3,21,21.72,26.69,16.91,34.69,21.38,1.53,79.44,0.55
1992,3,22,22.28,28.05,17.17,34.5,21.57,1.4,80.25,1.53
1992,3,23,22.34,28.02,17.29,34.33,19.11,1.06,80.56,5.83
1992,3,24,20.94,24.98,18.6,34.15,20.02,2.02,86.5,4.98
1992,3,25,20.06,24.44,16.9,33.96,6.49,1.8,88.19,7.24
1992,3,26,21.22,27.72,14.89,33.76,21.72,1.34,79.12,2.13
1992,3,27,20.8,24.01,17.56,33.58,18.37,1.43,86.38,5
1992,3,28,21.4,25.92,17.22,33.38,16.54,1.3,84.12,2.67
1992,3,29,20.53,23.58,18.1,33.18,19.32,0.95,89.44,14.56
1992,3,30,21.25,25.59,18.05,33,11,1.25,86.69,17.57
1992,3,31,20.58,23.83,18.29,32.82,8.92,1.08,89.19,11.76
1992,4,1,19.42,22.32,17.69,32.64,17.98,2.16,92.44,3.95
1992,4,2,20.58,27.47,16.56,32.48,20.72,2.1,83.88,0.26
1992,4,3,20.19,27.02,15.23,32.3,21.69,2.01,81.81,0.03
1992,4,4,19.65,26.93,14.46,32.11,21.38,2.09,78.69,0.05
1992,4,5,19.98,27.84,13.63,31.92,18.21,1.34,77.94,0.05
1992,4,6,21.49,27.26,16.01,31.73,21,1.45,80.75,0.19
1992,4,7,22.26,26.39,18.95,31.54,14.65,1.51,87.5,0.35
1992,4,8,20.06,24.2,16.44,31.35,18.36,2.81,86.44,0.45
1992,4,9,17.59,22.69,14.76,31.17,17.73,3.36,83.69,0.04
1992,4,10,19.25,25.96,14.12,30.98,18.08,2.21,82.88,0.14
1992,4,11,21.45,27.06,17.1,30.8,21.33,1.63,79.38,1.42
1992,4,12,21.76,27.8,16.71,30.61,15.74,2.2,84,2.44
1992,4,13,20.6,24.68,18.29,30.43,4.16,2.83,89.5,12.83
1992,4,14,20.51,25.67,16.84,30.24,9.25,2.26,88.38,2.98
1992,4,15,17.11,23.16,11.87,30.06,17.9,1.93,75.75,0
1992,4,16,16.3,23.38,10.94,29.88,18.61,1.61,78.06,0.21
1992,4,17,16.94,23.62,10.98,29.69,20.67,1.43,76.75,0.31
1992,4,18,17.65,23.87,12.24,29.51,21.05,1.14,71.12,0.21
1992,4,19,17.98,24.81,11.42,29.32,18.65,1.2,71.69,0.66
1992,4,20,19.3,25.12,14.65,29.15,6.6,1.84,83.38,12.09
1992,4,21,19.79,23.88,16.73,28.97,7.95,0.88,88.12,3.23
1992,4,22,19.92,26.03,15.16,28.79,12.78,1.3,84.5,0.8
1992,4,23,20.86,26.94,15.7,28.61,17.77,1.15,84.62,1.29
1992,4,24,21.08,26.24,16.82,28.43,16.55,1.38,85.38,0.79
1992,4,25,21.62,27.38,17.04,28.26,4.28,1.31,85.12,3.91
1992,4,26,21.01,25.33,17.96,28.09,13.96,1.52,88.38,4.94
1992,4,27,19.12,24.1,15.16,27.92,17.74,2.98,87.31,1.47
1992,4,28,18.12,23.21,14.44,27.75,18.78,1.81,85.38,1
1992,4,29,20.41,25.56,16.18,27.58,16.07,2.7,89.62,5.42
1992,4,30,21.55,25.58,17.97,27.41,17.05,1.87,86.88,3.77
1992,5,1,21.1,26.65,16.35,27.24,12.76,1.8,86,11.46
1992,5,2,20.11,25.11,15.71,27.07,9.94,2.16,88.88,10.67
1992,5,3,18.57,23.85,15.54,26.91,4.17,3.59,88.94,10.6
1992,5,4,18.98,22.68,16.12,26.76,15.17,1.59,91.44,14.75
1992,5,5,19.26,24.43,15.83,26.59,15.06,1.1,87.12,0.41
1992,5,6,18.65,24.4,14.3,26.44,15.44,1.31,86,0.34
1992,5,7,18.26,23.98,14.42,26.29,17.06,1.59,86.19,0.3
1992,5,8,17.27,23.66,12.69,26.14,15.53,1.23,81.31,0.04
1992,5,9,15.87,22.84,9.53,25.99,18.25,2.3,81.38,0.07
1992,5,10,18.9,25.24,13.55,25.84,16.36,1.43,81.88,0.1
1992,5,11,20.25,24.89,15.74,25.7,17.59,1.34,86.88,0.17
1992,5,12,20.79,25.73,16.62,25.57,15.5,1.79,88.94,3.44
1992,5,13,20.82,25.9,17.19,25.43,5.09,1.78,87.38,0.03
1992,5,14,19.37,22.62,16.42,25.29,8.64,1.61,88,6.58
1992,5,15,18.78,23.9,13.95,25.16,16.47,1.25,85.19,0.01
1992,5,16,19.26,24.83,15.13,25.03,16.84,1.45,87.19,0.02
1992,5,17,20.15,25.55,15.85,24.9,15.81,2.2,85.75,0.16
1992,5,18,20.84,25.66,17.44,24.78,11.26,3.12,84.25,0.69
1992,5,19,18.15,21.55,14.14,24.65,5.37,1.73,90.06,10.14
1992,5,20,15.61,20.87,12.29,24.53,13.81,2.84,86.88,2.34
1992,5,21,16.95,23.57,12.16,24.41,14.94,1.82,86.5,1.23
1992,5,22,19.12,24.92,13.81,24.3,14.35,2.02,89.88,9.7
1992,5,23,18.59,23.04,13.69,24.18,11.09,2.19,91.75,2.47
1992,5,24,16.35,21.59,13.44,24.08,16.36,3.25,85.38,0.22
1992,5,25,17.79,24,12.21,23.98,16.84,1.62,80.19,0.04
1992,5,26,17.86,24.37,12.66,23.87,16.2,1.54,83.19,0
1992,5,27,18.6,24.69,13.09,23.78,15.92,2.65,83.94,0.03
1992,5,28,19.86,25.19,15.8,23.69,13.96,3.18,83.69,0.02
1992,5,29,20.03,25.39,15.83,23.6,15.61,3.27,85.19,0
1992,5,30,20.17,25.76,16.12,23.51,14.21,1.24,86.12,0.08
1992,5,31,17.7,22,15.42,23.43,10.28,2.41,88.06,0.15
1992,6,1,17.28,21.3,15.07,23.35,11.54,2.91,88.75,0.38
1992,6,2,19.12,24.83,14.51,23.27,14.29,1.09,84.5,0.15
1992,6,3,19.03,25.08,14.33,23.2,14.46,1.57,79.88,0.03
1992,6,4,19.29,25.27,13.69,23.13,14.21,0.92,79.44,0.05
1992,6,5,20.01,25.57,15.07,23.07,14.34,3.37,81.06,0.01
1992,6,6,20.65,25.94,17.55,23.01,13.07,2.55,85.88,0
1992,6,7,20.64,26.29,15.57,22.95,14.33,1.64,84.12,0
1992,6,8,20.46,26.65,15.89,22.9,13.4,1.85,82.25,0.02
1992,6,9,18.94,24.77,15.06,22.84,12.99,2,78.19,0.03
1992,6,10,17.99,22.59,15.26,22.8,9.8,1.53,82.44,0.1
1992,6,11,17.59,23.92,13.8,22.77,13.49,1.77,82.75,0.07
1992,6,12,16.19,22.19,12.53,22.73,14.38,2.98,83.25,0.02
1992,6,13,15.51,22.39,11.56,22.7,13.88,2.73,83.38,0.01
1992,6,14,14.6,21.5,10.58,22.66,14.36,2.52,79.19,0.03
1992,6,15,14.53,22.02,8.57,22.63,15.34,1.57,76.62,0.11
1992,6,16,13.8,21.05,8.38,22.6,15.63,1.38,74.94,0.06
1992,6,17,14.51,21.62,8.57,22.58,15.71,1.76,76.69,0.09
1992,6,18,14.66,20.92,10.12,22.57,13.22,1.75,77.25,0.07
1992,6,19,14.13,21.27,8.71,22.56,14.58,1.56,76.31,0.05
1992,6,20,16.2,23.68,10.08,22.55,13,1.43,77.25,0.14
1992,6,21,17.81,23.49,12.03,22.55,13.86,1.38,79.44,1.26
1992,6,22,17.42,24.16,11.59,22.55,14.19,1.34,77.44,0.02
1992,6,23,17.76,24.91,11.31,22.55,15.23,1.59,75.75,0
1992,6,24,18.16,25.1,12.42,22.56,14.73,1.2,72.94,0.01
1992,6,25,17.85,25.23,12.2,22.58,14.53,1.27,71.12,0.02
1992,6,26,16.98,23.65,12.62,22.59,14.06,2.03,76.62,0.04
1992,6,27,17.42,24.9,11.62,22.61,15.18,1.97,75.56,0
1992,6,28,18.99,24.92,13.76,22.64,6.82,1.4,71.44,0.11
1992,6,29,18.93,25.86,13.61,22.66,10.22,1.68,76.19,0.21
1992,6,30,19.01,25.9,12.9,22.7,13.96,1.47,76.88,0.06
1992,7,1,19.08,26.33,13.52,22.73,14.54,2.04,79.44,0.02
1992,7,2,19.21,26.27,14.15,22.77,13.97,2.35,81.88,0.03
1992,7,3,15.92,21.15,12.65,22.81,14.52,3.73,83.69,0.35
1992,7,4,16.69,21.26,14.05,22.86,11.78,1.85,85.25,0.03
1992,7,5,18.12,25.16,13.51,22.9,15.09,2.42,78.56,0.47
1992,7,6,16.89,24.77,10.51,22.96,13.78,2.64,78.94,10.51
1992,7,7,9.73,12.01,8.05,23.02,5.62,4.34,88.06,5.68
1992,7,8,11.79,15.9,8.19,23.08,3.35,3.03,89.81,19.17
1992,7,9,15.23,21.56,12.05,23.15,15.05,2.31,87.94,2.25
1992,7,10,15.71,22.15,11.28,23.22,15.02,2.41,83.81,0.04
1992,7,11,16.24,23.03,11.15,23.28,16.17,2.35,82.56,0.02
1992,7,12,16.94,23.97,10.87,23.36,16.29,1.46,78.5,0.04
1992,7,13,17.27,24.2,12.07,23.44,15.9,1.76,81.25,0.05
1992,7,14,16.94,23.94,12.07,23.53,15.41,2.48,76.88,0
1992,7,15,17.42,25.3,10.65,23.61,16.94,2.45,77.25,0.05
1992,7,16,15.51,23.21,11.55,23.7,12.07,2.88,81.81,0.3
1992,7,17,15.91,22.6,12.05,23.79,13.61,2.18,86.31,0.38
1992,7,18,18.77,26.09,13.2,23.89,16.49,2.61,77.62,0.05
1992,7,19,16.58,22.44,11.01,23.98,15.9,1.96,81.75,0.02
1992,7,20,15.35,23.83,9.23,24.09,16.54,2.27,79.75,0.08
1992,7,21,17.13,25.2,11.11,24.19,14.87,1.84,77.06,0.01
1992,7,22,15.15,20.9,10.76,24.3,11.37,2.41,82.88,0.41
1992,7,23,9.58,12.7,8.08,24.41,14.84,4.3,83.75,0.54
1992,7,24,10.48,14.08,8.27,24.52,9.88,3.68,86.5,0.65
1992,7,25,11.85,17.8,8.74,24.63,13.52,3.75,83,0.19
1992,7,26,13.06,21.1,7.92,24.75,16.57,2.49,78.38,0.02
1992,7,27,14.04,21.18,8.98,24.87,14.46,1.61,75.12,0.01
1992,7,28,15.44,22.11,10.05,25,7.88,1.53,72.81,0.04
1992,7,29,16.65,24.5,9.6,25.12,16.72,1.37,67.5,0.01
1992,7,30,18.12,26.02,11.27,25.25,16.63,1.41,61.25,0
1992,7,31,18.8,27.8,11.36,25.39,17.31,1.78,63.69,0.01
1992,8,1,18.58,28.14,12.11,25.52,16.46,2.13,70.19,0.24
1992,8,2,11.33,14.36,7.85,25.66,14.76,4.7,84.06,0.53
1992,8,3,12.61,19.83,7.87,25.81,11.47,3.63,80.5,0.72
1992,8,4,16.5,24.88,9.64,25.95,16.33,2.12,75.56,0.13
1992,8,5,16.69,23.88,11.26,26.1,15.85,2.03,77.75,0.08
1992,8,6,17.23,24.4,12.23,26.24,16.6,2.72,77.94,0.01
1992,8,7,17.65,24.87,12.08,26.39,14.85,2.25,72.81,0.02
1992,8,8,17.43,24.83,12.63,26.54,11.16,2.02,74.44,0.04
1992,8,9,14.69,19.13,11.81,26.7,13.6,3.61,83.25,0.11
1992,8,10,17.98,26.08,12.08,26.85,11.74,1.91,73,0.03
1992,8,11,18.46,26.01,11.25,27.01,14.76,1.5,72.19,0.13
1992,8,12,18.34,24.97,12.82,27.16,13.94,2.2,71.62,0.49
1992,8,13,15.65,23.98,11,27.33,16.34,2.13,75.44,0.37
1992,8,14,14.06,21.99,9.6,27.48,17.41,3.37,73.5,0.03
1992,8,15,14.87,22.9,11.06,27.64,18.14,3.92,73.75,0.08
1992,8,16,16.97,26.16,10.64,27.8,17.85,2.36,73.12,0.03
1992,8,17,18.55,26.92,11.15,27.96,17.54,1.85,72.31,0.84
1992,8,18,18.08,22.47,16.08,28.11,9.11,2.31,80.44,1.52
1992,8,19,17.86,24.87,12.83,28.28,9.18,1.98,78.75,0.3
1992,8,20,15.21,20.89,11.06,28.45,17.13,3.4,78.81,0.53
1992,8,21,17.34,24.05,12.37,28.63,10.73,2.27,82,5.62
1992,8,22,19.49,26.36,14.77,28.81,7.27,1.57,82.56,8.08
1992,8,23,18.77,22.73,12.58,28.99,6.27,2.38,86.56,4.04
1992,8,24,14.14,23.14,8.06,29.17,20.36,2.62,65.94,0.21
1992,8,25,12.94,22.9,6.11,29.34,20.95,3.01,66.19,0.06
1992,8,26,15.44,26.72,8.58,29.51,19.87,2.75,69.81,0.03
1992,8,27,18.12,27.73,10.54,29.69,19.1,2.02,73.69,0.24
1992,8,28,19.62,29.09,12.19,29.87,20.49,2.18,71.31,1
1992,8,29,19.72,29.24,14.03,30.04,22.5,2.66,74.69,0.79
1992,8,30,21.58,30.76,14.65,30.22,22.73,2.3,67.25,0.12
1992,8,31,22.15,30.26,15.55,30.4,21.46,2.2,66.62,1.33
1992,9,1,20.83,27.12,16.06,30.58,12.31,1.55,75.06,4.56
1992,9,2,19.59,27.43,15.24,30.76,6.94,2.6,76.94,1.26
1992,9,3,20.46,27.5,15.78,30.93,17.71,2.19,75.19,0.63
1992,9,4,19.12,25.99,14.59,31.11,8.5,2.5,78.12,3.71
1992,9,5,17.79,23.3,14.42,31.29,4.14,2.03,84.25,3.06
1992,9,6,16.41,18.98,14.78,31.47,5.59,4.07,88.88,8.12
1992,9,7,15.67,20.58,12.66,31.65,16.58,4.5,81.62,5.97
1992,9,8,16.68,23.68,12.47,31.84,20.23,3.88,76.62,0.26
1992,9,9,16.04,23.33,11.62,32.02,23.01,4.38,70.81,0.07
1992,9,10,16.7,24.75,10.97,32.19,22.84,3.7,72.31,0.23
1992,9,11,17.01,24.92,10.25,32.37,7.35,2.05,75.5,6.27
1992,9,12,15.4,19.44,12.77,32.55,2.36,2.21,83.62,10.93
1992,9,13,17.39,24.32,11.78,32.73,20.19,1.47,79.19,1.68
1992,9,14,18.43,25.38,13.47,32.9,9.85,1.81,81.38,3.54
1992,9,15,16.99,18.95,15.56,33.08,1.3,1.92,93.75,39.53
1992,9,16,19.05,24.71,15.08,33.26,5.47,1.45,83.25,2.68
1992,9,17,18.97,23.73,15.4,33.43,13.66,1.89,87.38,10.1
1992,9,18,20.42,26.32,15.01,33.61,8.67,2.05,82.44,1.4
1992,9,19,17.92,22.12,13.1,33.78,19.6,2.26,85.69,0.38
1992,9,20,18.37,26.69,12.62,33.96,21.75,3.38,79.19,0.46
1992,9,21,20.85,28.57,13.93,34.12,23.34,2.1,74.69,0.08
1992,9,22,21.29,28.33,15.99,34.29,22.04,1.82,72.69,0.85
1992,9,23,21.93,29.3,15.59,34.46,19.85,2.37,68.44,0.14
1992,9,24,22.37,29.18,16.52,34.64,12.67,2.85,71.12,1.74
1992,9,25,21.58,28.46,15.19,34.8,6.18,3.64,77.69,6.81
1992,9,26,14.93,17.81,12.12,34.97,9.25,4.45,84.44,2.69
1992,9,27,14.54,18.84,11.89,35.14,4.96,2.72,87.12,5.29
1992,9,28,16.48,23.79,11.68,35.29,19.61,2.88,79.38,0.53
1992,9,29,17.01,26.15,11.62,35.46,24.62,3.27,75.12,0.27
1992,9,30,18.82,27.16,12.16,35.62,22.32,2.51,75.69,1.75
1992,10,1,20.59,27.65,13.65,35.79,21.34,2.02,78,9.37
1992,10,2,20.89,24.54,17.39,35.95,12.71,2.09,86.5,17.45
1992,10,3,21.09,26.29,17.39,36.11,13.38,2.46,81.06,1.79
1992,10,4,18.3,24.99,14.1,36.27,21.39,3.77,79.19,0.9
1992,10,5,19.01,25.65,13.55,36.43,15.5,1.93,78.94,1.75
1992,10,6,20.98,27.8,16.32,36.57,22.27,2.25,77.25,3.85
1992,10,7,17.78,24.09,13.95,36.73,8.98,4.37,81.44,10.69
1992,10,8,17.42,23.8,13.76,36.88,9,3.75,84.06,11.6
1992,10,9,16.19,21.3,12.86,37.03,16.67,4.04,83.94,2.41
1992,10,10,16.76,24.12,11.94,37.18,27.01,3.66,78.06,1.65
1992,10,11,19.37,25.77,13.23,37.32,23.98,1.96,78.69,10.01
1992,10,12,21.05,25.08,17.28,37.47,8.69,3.6,85.19,23.38
1992,10,13,20.67,26.87,14.38,37.61,19.48,2.71,82.25,0.99
1992,10,14,20.8,29.32,13.01,37.76,24.13,2.02,76.12,0.46
1992,10,15,22.98,29.88,16.3,37.9,23.86,1.43,74.31,0.61
1992,10,16,22.26,27.08,18,38.02,21.02,2.41,80.31,7.34
1992,10,17,22.94,27.54,19.19,38.16,9.09,1.57,78.06,4.28
1992,10,18,22.24,27.67,17.99,38.29,8.75,0.95,78.25,7.98
1992,10,19,22.25,29.4,17.99,38.41,25.82,2.1,77.94,0.91
1992,10,20,23.44,29.73,16.98,38.53,24.48,1.82,74,0.38
1992,10,21,17.23,21.25,12.36,38.65,22.85,4.37,81.56,1
1992,10,22,16.95,25.61,10.62,38.78,25.41,3.62,72.25,0.17
1992,10,23,18.88,27.26,13.02,38.91,22.94,2.51,79,0.75
1992,10,24,21.43,27.8,15.28,39.03,24.64,2.01,78.5,0.17
1992,10,25,22.76,29.64,16.86,39.14,25.35,1.88,74.44,0.79
1992,10,26,23.45,29.55,18.05,39.25,24.48,2.38,75,4.37
1992,10,27,21.59,25.06,18.26,39.37,16.3,2.26,85.94,16.52
1992,10,28,22.14,27.3,17.15,39.48,15.18,2.05,86.62,39.04
1992,10,29,22.4,25.32,20.23,39.6,18.9,2.07,91,20.07
1992,10,30,21.19,27.34,16.75,39.72,8.93,2.04,85.88,6.77
1992,10,31,19.68,26.65,16.17,39.83,22.71,3.52,84.12,3.68
1992,11,1,20.85,26.77,16.33,39.94,17.81,1.33,83.12,9.9
1992,11,2,22.55,28.19,17.58,40.05,24.63,1.46,81.62,6.59
1992,11,3,23.01,27.75,17.89,40.14,22.64,1.43,83.75,27.44
1992,11,4,20.3,24.65,14.17,40.24,9.36,3.05,84.5,5.36
1992,11,5,14.73,18.87,12.14,40.33,12.5,5.46,84.94,5.47
1992,11,6,14.37,18.23,12.23,40.43,6.04,4.51,85.06,7.31
1992,11,7,17.08,23.61,12.41,40.51,17.36,2.78,84.5,3.9
1992,11,8,20.28,26.81,14.59,40.6,17.58,1.98,81.88,6.95
1992,11,9,20.71,27.5,15.57,40.68,12.17,2.36,83,8.2
1992,11,10,20.88,25.08,16.94,40.76,24.86,1.45,83.38,0.95
1992,11,11,22.45,29.4,16.7,40.86,27.14,1.53,77.19,1.05
1992,11,12,22.29,29.01,16.05,40.94,21.33,1.47,79.69,3.73
1992,11,13,22.95,30.32,17.05,41.02,28.49,1.75,76.94,0.93
1992,11,14,22.45,29.74,17.45,41.11,29.34,2.66,77.88,0.05
1992,11,15,23.69,29.55,17.24,41.19,27.19,1.73,71.62,1.01
1992,11,16,22.98,29.01,17.48,41.26,19.34,1.92,78.19,16.22
1992,11,17,20.3,25.99,15.52,41.33,14.59,2.8,79.19,5.1
1992,11,18,19.52,27.41,14.48,41.39,26.32,2.92,76.94,0.41
1992,11,19,20.83,28.36,13.61,41.46,29.02,2.27,73.88,0.27
1992,11,20,22.59,29.27,15.94,41.52,29.06,2.16,74.44,2.26
1992,11,21,23.12,28.49,17.82,41.58,28.89,2.45,79.06,12.43
1992,11,22,21.88,26.13,18.23,41.64,17.17,2.46,83.56,12.7
1992,11,23,20.02,24.9,16.33,41.7,17.33,4.07,84.12,10.65
1992,11,24,19.92,25.58,15.9,41.76,25.76,3.38,85.94,25.27
1992,11,25,20.55,23.69,18.24,41.82,8.51,2.24,92.62,17.39
1992,11,26,19.79,24.86,16.15,41.87,11.14,3.55,86.69,3.32
1992,11,27,17.97,24.3,13.83,41.91,17.56,5.14,82.06,1.5
1992,11,28,18.01,25.08,13.37,41.96,23.47,4.26,79.62,0.67
1992,11,29,19.47,26.36,13.73,42,28.36,2.62,76.31,1.06
1992,11,30,20.93,27.37,15.14,42.04,27.15,2.2,76.25,9.39
1992,12,1,21.27,25.02,17.98,42.09,3.24,2.32,86.56,34.39
1992,12,2,19.1,24.93,15.2,42.14,23.34,3.84,82.62,4.85
1992,12,3,19.54,26.48,14.44,42.18,28.79,3.19,79.62,0.19
1992,12,4,19.73,26.87,14.5,42.22,31.76,3.52,76.88,0.12
1992,12,5,20.06,28.69,13.48,42.25,30.88,2.62,78.06,0.43
1992,12,6,21.81,27.66,15.61,42.28,28.88,2.01,79.12,7.01
1992,12,7,22.51,26.71,17.82,42.31,14.8,1.42,79.19,5.52
1992,12,8,20.54,26.13,16.26,42.34,27.54,3.23,80.62,1.11
1992,12,9,20.65,28.33,15.33,42.37,22.93,2.62,80.56,7.4
1992,12,10,21.69,27.69,16.23,42.39,15.84,2.45,84.62,25.98
1992,12,11,22.11,26.83,18.03,42.4,9.77,1.36,85,27.48
1992,12,12,20.43,25.81,16.23,42.42,23.77,3.98,83.31,3.38
1992,12,13,18.51,24.54,13.15,42.45,29.39,4.15,78.81,0.64
1992,12,14,18.24,26.1,11.58,42.47,25.64,2.58,74.25,0.14
1992,12,15,20.06,26.8,13.11,42.5,27.13,1.64,78.25,0.52
1992,12,16,21.55,28.72,15.83,42.53,21.36,2.55,78.62,3.37
1992,12,17,21.4,25.44,18.25,42.54,20.05,2.37,89.31,9.66
