YEAR,MM,DD,tmed,tmax,tmin,Ra,Rain
2014,9,28,21.55,24.6,18.5,35.26,0
2014,9,29,25.4,31.4,19.4,35.43,0
2014,9,30,26.8,34,19.6,35.59,0
2014,10,1,26.1,32.3,19.9,35.75,1.3
2014,10,2,24.15,30.1,18.2,35.91,0.8
2014,10,3,19,24.4,13.6,36.07,0
2014,10,4,18.2,24.1,12.3,36.23,0
2014,10,5,17.15,22.7,11.6,36.39,0
2014,10,6,18,24.5,11.5,36.55,0
2014,10,7,20.9,28,13.8,36.7,0
2014,10,8,21.9,28.8,15,36.85,0
2014,10,9,23.55,30.5,16.6,37,0
2014,10,10,25.75,33.7,17.8,37.14,0
2014,10,11,27.65,35.2,20.1,37.29,0
2014,10,12,28.1,36.2,20,37.43,0
2014,10,13,28.45,36.5,20.4,37.57,0
2014,10,14,29.95,37.5,22.4,37.71,0
2014,10,15,29.15,37.5,20.8,37.85,0
2014,10,16,27.5,35.9,19.1,37.98,0
2014,10,17,29.3,37.9,20.7,38.12,0
2014,10,18,29.15,38.3,20,38.25,0
2014,10,19,28.3,36.9,19.7,38.37,0
2014,10,20,28.4,37.6,19.2,38.48,4.1
2014,10,21,22.2,26.4,18,38.58,0
2014,10,22,20.95,24.9,17,38.69,0
2014,10,23,23.05,29.6,16.5,38.8,0
2014,10,24,25.25,31.9,18.6,38.94,4.3
2014,10,25,26.5,33.9,19.1,39.07,0.3
2014,10,26,21.3,24.2,18.4,39.21,0
2014,10,27,24.4,31.1,17.7,39.34,4.8
2014,10,28,22.55,30.9,14.2,39.47,0
2014,10,29,23.35,31.2,15.5,39.59,0
2014,10,30,25.85,33.6,18.1,39.7,0
2014,10,31,29.05,35.9,22.2,39.81,0
2014,11,1,27.05,34.1,20,39.93,13.2
2014,11,2,26.3,32.3,20.3,40.03,0.5
2014,11,3,27.15,33.4,20.9,40.13,0
2014,11,4,26.45,32.6,20.3,40.23,15.8
2014,11,5,24.45,28.5,20.4,40.33,1.3
2014,11,6,22.05,25.2,18.9,40.42,12.7
2014,11,7,25.55,31.7,19.4,40.51,0
2014,11,8,24.65,30.9,18.4,40.6,11.2
2014,11,9,22.65,25.9,19.4,40.69,0
2014,11,10,23.6,29.3,17.9,40.77,0
2014,11,11,23.2,30.7,15.7,40.86,0
2014,11,12,25.15,32.1,18.2,40.94,0
2014,11,13,23.95,27.9,20,41.03,1.5
2014,11,14,24.85,31.2,18.5,41.11,0
2014,11,15,25,32,18,41.19,0
2014,11,16,25.2,32.4,18,41.25,0
2014,11,17,25.6,33,18.2,41.31,0
2014,11,18,25,33,17,41.37,0
2014,11,19,25.5,33.5,17.5,41.44,0
2014,11,20,26.85,33.5,20.2,41.5,0
2014,11,21,25.6,30.6,20.6,41.57,0
2014,11,22,28.25,34.2,22.3,41.63,0
2014,11,23,25.05,30.1,20,41.7,0
2014,11,24,25.4,29.4,21.4,41.75,0
2014,11,25,25.7,31.1,20.3,41.81,38.4
2014,11,26,24.7,29.2,20.2,41.86,31
2014,11,27,23.65,26.9,20.4,41.91,29.2
2014,11,28,23.8,28.7,18.9,41.96,0
2014,11,29,24.65,29.8,19.5,42,0
2014,11,30,23,27.4,18.6,42.05,0
2014,12,1,23.55,27.7,19.4,42.09,3.8
2014,12,2,24.9,30.1,19.7,42.13,0
2014,12,3,24.25,29.1,19.4,42.18,0
2014,12,4,25,30,20,42.22,0
2014,12,5,23.85,29.8,17.9,42.26,0
2014,12,6,22.2,26.9,17.5,42.3,0
2014,12,7,25,31.4,18.6,42.33,0
2014,12,8,26.65,32.3,21,42.36,0
2014,12,9,25.7,30.8,20.6,42.39,0
2014,12,10,25,30.1,19.9,42.42,1.5
2014,12,11,23.5,27.4,19.6,42.45,6.9
2014,12,12,25.15,29.6,20.7,42.47,0
2014,12,13,25.7,31.8,19.6,42.5,14
2014,12,14,21.25,22.5,20,42.51,4.1
2014,12,15,23.05,29.4,16.7,42.52,0
2014,12,16,22.2,28,16.4,42.52,0
2014,12,17,24.5,32.4,16.6,42.52,0
2014,12,18,26.6,32.4,20.8,42.52,0
2014,12,19,27.5,33,22,42.54,0
2014,12,20,25.7,32.1,19.3,42.56,18.8
2014,12,21,24.8,30.2,19.4,42.58,4.1
2014,12,22,25.6,29.7,21.5,42.6,4.3
2014,12,23,25.2,30,20.4,42.61,43.4
2014,12,24,22.15,25.9,18.4,42.61,82.3
2014,12,25,23.15,27.1,19.2,42.61,0
2014,12,26,26.75,32.6,20.9,42.6,0
2014,12,27,27.7,34.6,20.8,42.6,0
2014,12,28,27.75,34.4,21.1,42.6,0
2014,12,29,27.2,34.1,20.3,42.59,14.5
2014,12,30,25.15,30.5,19.8,42.57,27.7
2014,12,31,25.25,30.5,20,42.56,7.4
2015,1,1,24.9,30.6,19.2,42.54,25.4
2015,1,2,25.95,31.6,20.3,42.52,2.3
2015,1,3,26.75,32.7,20.8,42.5,4.1
2015,1,4,26.7,32.7,20.7,42.49,0
2015,1,5,24.9,28.1,21.7,42.48,0
2015,1,6,25.75,31.5,20,42.46,21.3
2015,1,7,25.55,30.1,21,42.45,0
2015,1,8,26,32.8,19.2,42.42,3.8
2015,1,9,26.85,32.6,21.1,42.39,0
2015,1,10,27.5,33.6,21.4,42.36,0
2015,1,11,29.1,34.4,23.8,42.33,0
2015,1,12,28.15,35.1,21.2,42.29,0.5
2015,1,13,28.05,34.4,21.7,42.26,0
2015,1,14,27.6,33.7,21.5,42.23,3
2015,1,15,27.15,34.2,20.1,42.19,43.9
2015,1,16,28.7,34.8,22.6,42.14,0
2015,1,17,28.5,34.2,22.8,42.1,0
2015,1,18,29.6,35,24.2,42.04,0
2015,1,19,30.7,36.4,25,41.99,0
2015,1,20,29.5,36.1,22.9,41.93,6.9
2015,1,21,28.05,35.9,20.2,41.88,0.3
2015,1,22,26,31.2,20.8,41.83,0.5
2015,1,23,24.4,29,19.8,41.77,4.8
2015,1,24,24.05,28.9,19.2,41.71,3
2015,1,25,24.8,31.7,17.9,41.64,48.3
2015,1,26,24.75,30.9,18.6,41.57,30.2
2015,1,27,25,30.5,19.5,41.5,0
2015,1,28,25.05,29.5,20.6,41.43,3.8
2015,1,29,24.7,29.6,19.8,41.37,0.8
2015,1,30,25.75,30.8,20.7,41.3,0
2015,1,31,25.65,30.6,20.7,41.23,0.8
2015,2,1,26.4,31.3,21.5,41.16,0
2015,2,2,27.15,32.6,21.7,41.08,0
2015,2,3,23.8,30.9,16.7,41,1.5
2015,2,4,25.4,31.4,19.4,40.92,0
2015,2,5,22.4,25.7,19.1,40.83,3.8
2015,2,6,19.55,21.5,17.6,40.74,38.4
2015,2,7,22.45,26.4,18.5,40.65,0
2015,2,8,23.85,29.3,18.4,40.55,0
2015,2,9,25.1,31.4,18.8,40.45,0
2015,2,10,24.95,30.3,19.6,40.35,27.9
2015,2,11,23.95,27.8,20.1,40.25,3.8
2015,2,12,25.8,30.3,21.3,40.14,0
2015,2,13,27.15,32.5,21.8,40.03,0
2015,2,14,26.3,31.8,20.8,39.92,0
2015,2,15,27.1,33.4,20.8,39.8,0
2015,2,16,24.2,30,18.4,39.69,29.2
2015,2,17,23.4,27.3,19.5,39.57,19.1
2015,2,18,23.25,27.6,18.9,39.45,47.2
2015,2,19,22.35,25.4,19.3,39.33,8.9
2015,2,20,23.7,27.2,20.2,39.21,24.1
2015,2,21,24.6,28.3,20.9,39.08,0.3
2015,2,22,26.8,32.6,21,38.95,0
2015,2,23,26.15,31.7,20.6,38.82,0
2015,2,24,26.85,33.2,20.5,38.69,5.1
2015,2,25,25.4,32.1,18.7,38.56,2.3
2015,2,26,24.85,30.7,19,38.43,4.3
2015,2,27,25.05,30.5,19.6,38.29,0.3
2015,2,28,24.65,30.9,18.4,38.15,50.3
2015,3,1,24.5,29.9,19.1,38.01,11.2
2015,3,2,23.45,28.9,18,37.86,0
2015,3,3,24.85,30.8,18.9,37.72,0
2015,3,4,25.45,31.2,19.7,37.57,0
2015,3,5,25.5,31.9,19.1,37.42,0
2015,3,6,25.7,31,20.4,37.27,1.5
2015,3,7,24.4,29.6,19.2,37.11,38.6
2015,3,8,23.7,28.3,19.1,36.95,50
2015,3,9,22.6,25.4,19.8,36.79,2.8
2015,3,10,22.05,24.5,19.6,36.62,7.9
2015,3,11,23.05,26.4,19.7,36.45,18.8
2015,3,12,23.1,28.5,17.7,36.28,6.9
2015,3,13,22.8,26.8,18.8,36.12,4.8
2015,3,14,23.25,27.7,18.8,35.95,0.5
2015,3,15,22.95,25.8,20.1,35.78,2.8
2015,3,16,23.4,28.5,18.3,35.62,19.8
2015,3,17,24.65,30.6,18.7,35.45,65.8
2015,3,18,23,26.8,19.2,35.27,0
2015,3,19,21.9,25.2,18.6,35.1,5.6
2015,3,20,21.55,24.7,18.4,34.92,0
2015,3,21,22.8,27.4,18.2,34.75,1.3
2015,3,22,21.35,25.4,17.3,34.57,23.6
2015,3,23,21.75,25.8,17.7,34.4,0.3
2015,3,24,22.05,26.9,17.2,34.22,0
2015,3,25,23.6,28.9,18.3,34.04,0
2015,3,26,23.8,29.8,17.8,33.86,0
2015,3,27,24.4,30,18.8,33.68,0
2015,3,28,25.05,31,19.1,33.49,0
2015,3,29,25.25,30,20.5,33.31,11.7
2015,3,30,24.25,28.5,20,33.13,2.3
2015,3,31,22.65,25.4,19.9,32.95,3
2015,4,1,24.2,29.5,18.9,32.77,0
2015,4,2,24.25,29.5,19,32.58,0
2015,4,3,22.6,28.8,16.4,32.4,0
2015,4,4,23,28.7,17.3,32.21,0
2015,4,5,24.1,29.7,18.5,32.02,0
2015,4,6,23.05,26.2,19.9,31.83,0
2015,4,7,22.6,27.9,17.3,31.64,0
2015,4,8,19.7,23.6,15.8,31.45,0
2015,4,9,21.35,26.7,16,31.26,0
2015,4,10,22.65,28.5,16.8,31.07,0
2015,4,11,23.2,28.7,17.7,30.89,0
2015,4,12,22.6,28.3,16.9,30.7,0
2015,4,13,22.75,28.3,17.2,30.52,0
2015,4,14,23.6,28.7,18.5,30.33,0
2015,4,15,24.3,29.9,18.7,30.14,1
2015,4,16,23,28.2,17.8,29.95,5.6
2015,4,17,21.8,27.8,15.8,29.77,0
2015,4,18,23.95,30,17.9,29.59,0
2015,4,19,25.25,31,19.5,29.41,0
2015,4,20,24.85,30.8,18.9,29.23,2
2015,4,21,25.25,30.6,19.9,29.06,0
2015,4,22,25.1,30.8,19.4,28.88,20.6
2015,4,23,22.4,25.9,18.9,28.71,0
2015,4,24,23,28.7,17.3,28.53,0
2015,4,25,23.05,28.3,17.8,28.35,0
2015,4,26,19.95,26.1,13.8,28.18,0
2015,4,27,21,26,16,28.01,0
2015,4,28,21.9,27.4,16.4,27.84,0
2015,4,29,22.55,28,17.1,27.67,0
2015,4,30,20.9,26.4,15.4,27.5,0
2015,5,1,19.55,24.8,14.3,27.33,0
2015,5,2,20.3,25.9,14.7,27.17,0
2015,5,3,21.95,28.4,15.5,27,0
2015,5,4,23.5,28.5,18.5,26.84,0
2015,5,5,19.9,22,17.8,26.68,6.6
2015,5,6,21.45,25.7,17.2,26.52,0
2015,5,7,19.15,24.6,13.7,26.37,0
2015,5,8,19.5,24.5,14.5,26.21,0
2015,5,9,17.75,22.8,12.7,26.06,0
2015,5,10,20.5,27.3,13.7,25.91,0
2015,5,11,22.05,27.6,16.5,25.77,38.1
2015,5,12,17.05,20.8,13.3,25.63,0
2015,5,13,18.65,22.6,14.7,25.49,0.3
2015,5,14,19,22.2,15.8,25.36,0
2015,5,15,20.15,25.1,15.2,25.23,0
2015,5,16,18.75,24,13.5,25.1,0
2015,5,17,19.45,25,13.9,24.97,0
2015,5,18,19.95,25.2,14.7,24.84,0
2015,5,19,20.05,23.1,17,24.72,0.3
2015,5,20,20.9,25,16.8,24.6,0
2015,5,21,20.15,24.3,16,24.48,1.3
2015,5,22,21.25,26.6,15.9,24.36,0
2015,5,23,21.55,27.1,16,24.25,0
2015,5,24,18.8,23.7,13.9,24.14,0
2015,5,25,20.6,26.8,14.4,24.04,0
2015,5,26,22.95,29.5,16.4,23.94,0
2015,5,27,24.25,29.6,18.9,23.84,0
2015,5,28,22.9,28.9,16.9,23.75,0
2015,5,29,16.7,19,14.4,23.65,14.2
2015,5,30,17.1,22.8,11.4,23.56,0
2015,5,31,17.6,23.5,11.7,23.48,22.1
2015,6,1,17.15,19.1,15.2,23.4,11.4
2015,6,2,19.25,22.3,16.2,23.32,0
2015,6,3,18,20.8,15.2,23.25,0
2015,6,4,20.6,25.7,15.5,23.18,0
2015,6,5,21.1,26.6,15.6,23.12,0
2015,6,6,20.15,26.5,13.8,23.05,0
2015,6,7,20.3,26.8,13.8,22.99,0
2015,6,8,20.85,27.4,14.3,22.94,0
2015,6,9,20.35,27.3,13.4,22.89,0
2015,6,10,20.2,27.1,13.3,22.84,0
2015,6,11,20.25,27.1,13.4,22.8,0
2015,6,12,20.7,27.7,13.7,22.76,0
2015,6,13,19.9,25.1,14.7,22.72,0
2015,6,14,21.45,28,14.9,22.69,0
2015,6,15,22.85,28.7,17,22.66,0
2015,6,16,16.9,20.7,13.1,22.63,4.8
2015,6,17,18.1,23.1,13.1,22.6,0
2015,6,18,21.05,27.1,15,22.58,0
2015,6,19,21.95,28.1,15.8,22.56,0
2015,6,20,16.6,19.3,13.9,22.55,0
2015,6,21,17.4,22.5,12.3,22.55,0
2015,6,22,18.95,25.3,12.6,22.55,0
2015,6,23,19.65,25.8,13.5,22.55,0
2015,6,24,19.7,25.8,13.6,22.56,0
2015,6,25,17.05,20.1,14,22.58,0
2015,6,26,17.3,22.1,12.5,22.59,0
2015,6,27,16.55,22.3,10.8,22.61,0
2015,6,28,17,23.1,10.9,22.64,0
2015,6,29,16.95,22.9,11,22.67,0
2015,6,30,18.05,25,11.1,22.7,0
2015,7,1,19.7,25.7,13.7,22.73,0
2015,7,2,17.7,20,15.4,22.77,0.5
2015,7,3,19.5,22.7,16.3,22.81,0.8
2015,7,4,17.05,18.3,15.8,22.85,3.6
2015,7,5,16.95,22.4,11.5,22.9,0.5
2015,7,6,13.7,15.5,11.9,22.95,0.3
2015,7,7,19.3,25,13.6,23.01,0
2015,7,8,18,20.6,15.4,23.07,4.3
2015,7,9,16,18,14,23.13,1.2
2015,7,10,18,20.6,15.4,23.2,4.3
2015,7,11,20.65,25.8,15.5,23.27,0
2015,7,12,18.05,21.3,14.8,23.34,2
2015,7,13,22.15,28.4,15.9,23.42,0
2015,7,14,21.6,29.2,14,23.5,0
2015,7,15,21.8,29.4,14.2,23.58,0
2015,7,16,22.85,28.4,17.3,23.67,0
2015,7,17,20.3,26.4,14.2,23.76,0
2015,7,18,19.35,25,13.7,23.85,0
2015,7,19,20.2,26.2,14.2,23.95,0
2015,7,20,19.7,26.7,12.7,24.05,0
2015,7,21,20,26.9,13.1,24.15,0
2015,7,22,19.05,24.4,13.7,24.26,0
2015,7,23,18.3,22.8,13.8,24.37,0
2015,7,24,19.1,25,13.2,24.48,0
2015,7,25,20.2,27.2,13.2,24.6,4.8
2015,7,26,17.4,20.9,13.9,24.71,9.1
2015,7,27,17,21.5,12.5,24.83,0
2015,7,28,17.2,23.9,10.5,24.96,0.3
2015,7,29,17.4,25.3,9.5,25.09,0
2015,7,30,18.3,26.6,10,25.22,0
2015,7,31,19.6,27.6,11.6,25.35,0
2015,8,1,20.5,27.6,13.4,25.48,0
2015,8,2,20.2,27.2,13.2,25.62,0
2015,8,3,19.25,27.1,11.4,25.76,0
2015,8,4,20.9,28.9,12.9,25.9,0
2015,8,5,21.5,28.9,14.1,26.04,0
2015,8,6,21.1,28.4,13.8,26.18,0
2015,8,7,21.3,28.7,13.9,26.32,0
2015,8,8,21.8,29.6,14,26.47,0
2015,8,9,22.3,29.4,15.2,26.62,0
2015,8,10,21.7,28.3,15.1,26.77,0
2015,8,11,21.1,28,14.2,26.93,0
2015,8,12,20.8,28,13.6,27.09,0
2015,8,13,20.1,27.8,12.4,27.25,0
2015,8,14,21.05,28.4,13.7,27.41,0
2015,8,15,21.3,27.7,14.9,27.57,0
2015,8,16,22.15,27.9,16.4,27.73,0
2015,8,17,23,29.8,16.2,27.9,0
2015,8,18,22.7,28.8,16.6,28.06,0
2015,8,19,22,28.8,15.2,28.23,0
2015,8,20,22.85,30.7,15,28.4,0
2015,8,21,19.4,23.9,14.9,28.56,0
2015,8,22,19.9,26,13.8,28.73,0
2015,8,23,20.05,28.5,11.6,28.9,0
2015,8,24,22.2,30.9,13.5,29.06,0
2015,8,25,20.5,26,15,29.24,13.2
2015,8,26,17.2,20.8,13.6,29.43,8.6
2015,8,27,21.8,28.8,14.8,29.61,0.3
2015,8,28,15.8,19.3,12.3,29.79,9.9
2015,8,29,18.75,25.1,12.4,29.97,0.3
2015,8,30,21.05,28.5,13.6,30.15,0
2015,8,31,23.55,31.9,15.2,30.32,0
2015,9,1,23.95,32.6,15.3,30.5,0
2015,9,2,24.2,32.5,15.9,30.68,0
2015,9,3,20.3,26.4,14.2,30.85,0
2015,9,4,22.4,29.7,15.1,31.03,0
2015,9,5,20.55,25.5,15.6,31.21,0
2015,9,6,19.95,25,14.9,31.39,0
2015,9,7,20.05,24.8,15.3,31.57,0
2015,9,8,21.15,25.5,16.8,31.74,18.5
2015,9,9,18.6,21,16.2,31.92,59.2
2015,9,10,18.8,22.4,15.2,32.1,0
2015,9,11,19.5,25.2,13.8,32.27,36
2015,9,12,18.85,22.3,15.4,32.45,16.3
2015,9,13,17,20.8,13.2,32.63,0.8
2015,9,14,18.45,22.8,14.1,32.81,0
2015,9,15,20.85,26.3,15.4,32.98,0
2015,9,16,24.1,31.4,16.8,33.16,0
2015,9,17,27.05,33.9,20.2,33.33,0
2015,9,18,27.05,34.6,19.5,33.51,0
2015,9,19,27.95,35.4,20.5,33.69,0
2015,9,20,27.55,35.3,19.8,33.86,0
2015,9,21,26.7,35,18.4,34.04,0
2015,9,22,26.9,33.7,20.1,34.22,0
2015,9,23,26.6,33.6,19.6,34.39,0
2015,9,24,26.85,34.5,19.2,34.55,0
2015,9,25,23,30,16,34.71,0
2015,9,26,24,30,18,34.88,12
2015,9,27,23.25,27.5,19,35.04,1
2015,9,28,25.1,32,18.2,35.21,14.5
2015,9,29,22.3,25.7,18.9,35.37,0.3
2015,9,30,22.95,28.4,17.5,35.54,0
2015,10,1,24.15,29.6,18.7,35.71,1.5
2015,10,2,24.7,29.8,19.6,35.87,0
2015,10,3,26.75,33.9,19.6,36.03,3
2015,10,4,22.6,26.4,18.8,36.19,0
2015,10,5,21.65,26.1,17.2,36.34,0
2015,10,6,21.8,28,15.6,36.5,0
2015,10,7,23.55,30.3,16.8,36.65,0
2015,10,8,26.45,32.9,20,36.8,0
2015,10,9,27.05,34.5,19.6,36.95,0
2015,10,10,25.95,32.5,19.4,37.1,1.3
2015,10,11,23.55,27.7,19.4,37.25,0
2015,10,12,25.25,30.5,20,37.39,0
2015,10,13,24.8,29.8,19.8,37.53,0
2015,10,14,24.45,30.4,18.5,37.68,0
2015,10,15,27.15,36.2,18.1,37.82,0
2015,10,16,29.35,37.6,21.1,37.96,0
2015,10,17,29.25,37.2,21.3,38.1,0
2015,10,18,26.65,35.4,17.9,38.23,0
2015,10,19,21.45,26.1,16.8,38.37,0
2015,10,20,25.8,32.8,18.8,38.5,0
2015,10,21,29.45,37,21.9,38.62,2.8
2015,10,22,26,32,20,38.75,4.6
2015,10,23,23.5,29.5,17.5,38.88,12.7
2015,10,24,22.7,27,18.4,39,0
2015,10,25,23,28.7,17.3,39.12,0
2015,10,26,23.05,28.8,17.3,39.24,3.8
2015,10,27,24.75,30.3,19.2,39.35,31
2015,10,28,25.15,29.9,20.4,39.47,0.3
2015,10,29,22.65,26.7,18.6,39.57,0
2015,10,30,24.15,29.8,18.5,39.68,0
2015,10,31,26.1,31.9,20.3,39.78,0
2015,11,1,24.6,29.6,19.6,39.87,11.4
2015,11,2,21.85,23.9,19.8,39.97,10.7
2015,11,3,24.7,29,20.4,40.07,9.1
2015,11,4,23.6,26.4,20.8,40.18,0.5
2015,11,5,24.25,29.2,19.3,40.28,10.7
2015,11,6,23.65,27.4,19.9,40.38,0
2015,11,7,23.35,27.5,19.2,40.48,0
2015,11,8,21.95,24.8,19.1,40.57,0
2015,11,9,22.25,25.2,19.3,40.66,1.3
2015,11,10,25.2,30.3,20.1,40.75,0
2015,11,11,27.7,33.7,21.7,40.83,0
2015,11,12,27.55,33.6,21.5,40.92,0
2015,11,13,27,33.1,20.9,41,0
2015,11,14,25.95,33.3,18.6,41.09,23.9
2015,11,15,25.35,31.4,19.3,41.16,5.3
2015,11,16,25.05,29.8,20.3,41.24,0.3
2015,11,17,25.3,30.4,20.2,41.31,0
2015,11,18,25,31.3,18.7,41.38,4.3
2015,11,19,25.8,31.2,20.4,41.44,0
2015,11,20,24.35,29.8,18.9,41.51,35.6
2015,11,21,23.1,27.4,18.8,41.58,0.5
2015,11,22,23.15,27.8,18.5,41.64,0
2015,11,23,25.85,30.9,20.8,41.7,1
2015,11,24,21.95,25,18.9,41.75,10.7
2015,11,25,20.75,22.8,18.7,41.8,1.5
2015,11,26,22.25,25.3,19.2,41.85,2
2015,11,27,24.2,29.7,18.7,41.9,0
2015,11,28,26,31.9,20.1,41.95,0
2015,11,29,24.75,29.3,20.2,42,18.3
2015,11,30,22.8,25.4,20.2,42.05,41.9
2015,12,1,22.85,27.3,18.4,42.09,0.5
2015,12,2,24.75,30.3,19.2,42.13,0.3
2015,12,3,26.05,31.4,20.7,42.17,3.6
2015,12,4,25.35,30.2,20.5,42.21,0
2015,12,5,25.3,29.4,21.2,42.25,0
2015,12,6,26,31.7,20.3,42.28,0
2015,12,7,24.55,29.6,19.5,42.31,44.7
2015,12,8,23.65,27.9,19.4,42.34,0
2015,12,9,26.3,31.4,21.2,42.37,0
2015,12,10,24.9,28.5,21.3,42.4,0
2015,12,11,23.4,26.9,19.9,42.43,9.4
2015,12,12,25.75,30.3,21.2,42.46,0
2015,12,13,25.55,31.6,19.5,42.48,10.9
2015,12,14,25.45,30.7,20.2,42.5,12.5
2015,12,15,26.55,32.3,20.8,42.51,16.5
2015,12,16,26.2,32,20.4,42.52,11.4
2015,12,17,24.15,28.3,20,42.54,0
2015,12,18,26.75,32.8,20.7,42.55,0
2015,12,19,27.5,33.7,21.3,42.56,0
2015,12,20,25.6,32.1,19.1,42.57,35.8
2015,12,21,25.5,30.4,20.6,42.58,0
2015,12,22,26.75,32.2,21.3,42.59,0
2015,12,23,27.7,33,22.4,42.6,0
2015,12,24,27.9,33.3,22.5,42.6,0
2015,12,25,27.6,33,22.2,42.59,0
2015,12,26,25.9,31.2,20.6,42.59,16
2015,12,27,25.95,30.3,21.6,42.58,0
2015,12,28,23.85,27.7,20,42.58,34
2015,12,29,23.75,27.4,20.1,42.57,33
2015,12,30,21.3,23.2,19.4,42.57,18.8
2015,12,31,20.75,21.9,19.6,42.57,10.9
2016,1,1,24.4,29.1,19.7,42.56,38.1
2016,1,2,25.45,30.3,20.6,42.54,10.7
2016,1,3,25,29,21,42.52,1
2016,1,4,23.6,27.2,20,42.5,0
2016,1,5,24,29.1,18.9,42.48,0
2016,1,6,25.45,31.7,19.2,42.46,0
2016,1,7,26.45,32.4,20.5,42.43,0
2016,1,8,27.6,33.4,21.8,42.41,0
2016,1,9,28.65,34.4,22.9,42.38,0
2016,1,10,25.7,31.3,20.1,42.35,17.8
2016,1,11,24.85,28.8,20.9,42.32,11.7
2016,1,12,22.7,24.2,21.2,42.28,17.5
2016,1,13,21.7,22.5,20.9,42.25,46.7
2016,1,14,25.15,28.9,21.4,42.21,29.5
2016,1,15,25.5,29.8,21.2,42.17,37.9
2016,1,16,22.6,26.4,18.8,42.13,24.4
2016,1,17,22.5,27.5,17.5,42.09,0
2016,1,18,23.8,28.7,18.9,42.05,0
2016,1,19,23.8,28.6,19,42,0
2016,1,20,22.95,27.4,18.5,41.95,0
2016,1,21,24,28.5,19.5,41.89,0
2016,1,22,22.35,29,15.7,41.83,0
2016,1,23,24.1,29.6,18.6,41.78,0
2016,1,24,25.2,31.2,19.2,41.72,11.7
2016,1,25,25.4,31.3,19.5,41.66,0.8
2016,1,26,25.9,32.6,19.2,41.59,17.3
2016,1,27,27.05,33.3,20.8,41.52,0
2016,1,28,26.65,32.2,21.1,41.45,6.4
2016,1,29,26.25,31.3,21.2,41.38,0
2016,1,30,24.95,28.6,21.3,41.3,2.8
2016,1,31,25.75,32.2,19.3,41.23,0
2016,2,1,26.35,33.5,19.2,41.15,0
2016,2,2,26.8,33.7,19.9,41.08,0
2016,2,3,27.7,34.5,20.9,41,1
2016,2,4,28.2,35.3,21.1,40.91,0
2016,2,5,26.25,31.9,20.6,40.82,0
2016,2,6,27.7,34.8,20.6,40.74,18.3
2016,2,7,25.7,30.8,20.6,40.64,3.8
2016,2,8,26.4,32.9,19.9,40.54,25.4
2016,2,9,26.25,32.6,19.9,40.45,0
2016,2,10,26.85,32.9,20.8,40.35,0
2016,2,11,27.6,34.1,21.1,40.25,0
2016,2,12,25.25,31.1,19.4,40.14,2.5
2016,2,13,25.1,31.1,19.1,40.04,0
2016,2,14,26,32,20,39.93,0
2016,2,15,27.8,33.7,21.9,39.83,0.3
2016,2,16,26.55,33,20.1,39.71,21.8
2016,2,17,24.8,29.3,20.3,39.59,9.7
2016,2,18,25.9,31.4,20.4,39.47,0.5
2016,2,19,26.05,31.7,20.4,39.35,0
2016,2,20,26.5,32.7,20.3,39.22,32.3
2016,2,21,26.25,32,20.5,39.1,11.7
2016,2,22,23.9,27.9,19.9,38.98,1
2016,2,23,22.9,25.9,19.9,38.85,17.3
2016,2,24,23.6,26.9,20.3,38.72,0.8
2016,2,25,24,28,20,38.58,15.2
2016,2,26,25.45,30.6,20.3,38.44,0
2016,2,27,26.4,31.1,21.7,38.3,0.3
2016,2,28,23.85,27.3,20.4,38.16,52.6
2016,2,29,24.85,29,20.7,38.02,11.2
2016,3,1,21.15,24.5,17.8,37.88,11.7
2016,3,2,19.6,21.3,17.9,37.73,2.5
2016,3,3,23.5,28.2,18.8,37.59,35.1
2016,3,4,22.05,24.9,19.2,37.44,7.1
2016,3,5,23.35,28.6,18.1,37.28,1
2016,3,6,24.75,30.3,19.2,37.12,0
2016,3,7,24.7,31,18.4,36.97,8.6
2016,3,8,25.8,31.8,19.8,36.81,0.3
2016,3,9,26.6,32.6,20.6,36.65,0
2016,3,10,26.55,32,21.1,36.49,3
2016,3,11,24.05,27.7,20.4,36.33,84.1
2016,3,12,23.95,27.9,20,36.16,13.2
2016,3,13,24.35,29.3,19.4,35.99,0
2016,3,14,23.95,28.4,19.5,35.82,0
2016,3,15,26.05,31.9,20.2,35.65,0
2016,3,16,25.05,30.3,19.8,35.48,14.7
2016,3,17,24.25,28.6,19.9,35.31,0
2016,3,18,25.15,31.2,19.1,35.14,10.7
2016,3,19,24.55,31.4,17.7,34.96,0
2016,3,20,24.7,31.8,17.6,34.78,0
2016,3,21,25.05,30.5,19.6,34.61,0
2016,3,22,25.6,32,19.2,34.43,0
2016,3,23,24.75,30.7,18.8,34.25,0
2016,3,24,24.65,31.1,18.2,34.07,48.5
2016,3,25,24.3,29.8,18.8,33.89,0
2016,3,26,24.55,29.9,19.2,33.7,8.6
2016,3,27,24.1,29.2,19,33.52,0.3
2016,3,28,24.85,29.8,19.9,33.34,7.1
2016,3,29,25.2,30.8,19.6,33.15,0
2016,3,30,25.55,31.1,20,32.97,0
2016,3,31,25.75,30.8,20.7,32.78,0
2016,4,1,26.9,33,20.8,32.6,0
2016,4,2,25.55,32.1,19,32.41,3
2016,4,3,25.55,31.4,19.7,32.23,0
2016,4,4,25.4,32.2,18.6,32.04,0
2016,4,5,24.65,31.7,17.6,31.85,0
2016,4,6,25,31.6,18.4,31.67,0
